VALLU_PISTENRO;VALLU_NIMI;DIGISTOPTUNNISTE;X_KOORD;Y_KOORD;KUNTAKOODI
1777;RANNANKYLÄ;116683;3237312;6962348;301
2508;RATIKYLÄ;116701;3244180;6941642;232
16083;LAAKSO;116707;3308901;7020005;233
18081;KAATIALA;116709;3322818;6959062;300
15542;PARHIALA;116735;3368735;7077568;849
15540;SAHANPERÄ;116736;3369553;7075897;849
16164;KESKUSTAN KOULU (EURAJOKI);116775;3217765;6799854;051
17247;LAPIJOEN KOULU;116776;3211571;6797588;051
113647;JANAKAN KOULU;116935;3442585;6906374;179
18078;LAPINKYLÄ (ALAVUS);117191;3328658;6949865;010
6497;KATTERNÖ TH;117201;3294615;7063280;599
101692;IMATRA;117238;3595710;6788790;153
2770;KEURUU RAS;117269;3381060;6907660;249
101696;KOHTAVAARA;117274;3613870;7047990;541
111099;LEPPÄVAARA;117304;3379030;6680640;049
101702;MYLLYMÄKI;117324;3360180;6938480;989
118826;NIVALA;117328;3400140;7094490;535
21974;NUPPULINNANASEMA;117330;3391465;6714760;858
5942;ORIVESIRAS;117334;3360690;6840910;562
18204;PASILARAS;117343;3385560;6678120;091
2786;PIHLAJAVESIRAS;117349;3365270;6918360;249
121525;RAAHE;117359;3380370;7178570;678
121526;ROVANIEMI;117365;3442540;7379130;698
7888;SAVONLINNA RAUTATIEASEMA;117374;3598720;6864540;740
104540;VANTAANKOSKI;117412;3381120;6688015;092
119314;YLISTARO;117423;3273320;6987260;743
121531;NUUTTILA;117489;3483053;6770550;286
117114;JOKIKYLÄ P;120140;3428379;7233635;564
117108;JÄÄLI TH. P;120377;3438250;7222674;564
112055;RAITOTIEN RISTEYS E;120518;3430049;7219289;564
119638;KAIJONLAHDENTIE E;120520;3429400;7219189;564
104711;KAIJONLAHDENTIE P;120521;3429389;7219188;564
101790;TEKNOLOGIAKYLÄ E;120549;3427634;7218904;564
119649;TIETOLINJA P;120550;3427163;7218972;564
101791;JOHDINTIE E;120555;3433881;7218396;564
112044;JOHDINTIE P;120556;3433965;7218361;564
121847;KORNETINTIE E;120591;3434822;7217350;564
107857;RANTAKOSKELA E;120602;3428538;7217559;564
113971;JÄRVIKIOSKI E;120610;3429050;7217217;564
119616;REKITIE P;120738;3432294;7214322;564
121591;REKITIE E;120739;3432308;7214296;564
109435;KOIVUMAANTIEN OSTOSKESKUS P;120741;3431913;7214444;564
119617;KOIVUMAANTIE E;120743;3431711;7214290;564
104601;ERKKOLA P;120766;3430795;7214011;564
104602;ERKKOLA E;120767;3430822;7214078;564
84097;POKKITÖRMÄ;120769;3428130;7214143;564
104588;KONTINKANKAAN SAIRAALA P;120782;3430144;7213608;564
84166;KONTINKANKAAN SAIRAALA E;120783;3430113;7213595;564
84171;RAUTATIEASEMA E;120788;3428670;7213686;564
107829;KASTELLINHÄKKI P;120793;3430684;7213316;564
84177;KASTELLINHÄKKI E;120794;3430646;7213314;564
84182;ROTUAARI P;120799;3428041;7213542;564
101767;AUTOTORI E;120800;3427851;7213574;564
112024;RAUTASAARI P;120811;3428388;7213299;564
104592;OYS ASUNNOT P;120842;3430703;7212594;564
113932;OYS ASUNNOT E;120843;3430700;7212590;564
121586;SVAANIN TH. P;120854;3430770;7212456;564
121567;KOTKANTIE P;120868;3430020;7212313;564
112012;SVAANINKUJA P;120890;3431039;7211879;564
109420;HIIRIHAUKKA E;120903;3430303;7211590;564
104584;NUOLIHAUKKA P;120911;3430593;7211360;564
112021;JALOHAUKKA P;120931;3430215;7210956;564
121576;JALOHAUKKA E;120932;3430125;7210969;564
121577;LINTULA;120935;3429403;7211020;564
112022;KIHOKKITIE P;120936;3429062;7211101;564
118873;KURRENKUJA E;120950;3430087;7210563;564
112001;REPOLAISENTIE P;120961;3430384;7210503;564
109413;REPOLAISENTIE E;120962;3430378;7210437;564
119596;HAARAKANKAANTIE P;120996;3433211;7209225;564
101756;HAARAKANKAANTIE E;120997;3433201;7209222;564
111996;KAIANNONTIE P;121037;3430706;7208835;564
119576;SANTANIEMI P;121057;3417929;7209074;564
107794;HARJU E;121074;3417713;7208814;564
119581;TIAISPUISTO P;121079;3431402;7207970;564
118870;KUUKKELITIE P;121088;3431999;7207814;564
121553;SIIPIKUJA P;121107;3430743;7207649;564
107784;SIIPIKUJA E;121108;3430736;7207659;564
83498;MADEKOSKEN TH. P;121109;3436990;7207049;564
83535;MADEKOSKEN TH. E;121112;3436995;7207022;564
111135;LENTOKENTÄN TH. P;121124;3429427;7207276;564
107787;HAILUODON RISTEYS P;121126;3423844;7207560;564
101741;PESÄTIE PP.;121127;3430976;7207030;564
118861;PITKÄKANGAS PP.;121148;3423079;7206533;564
111994;OULUNTULLI P;121168;3430759;7205446;244
83731;VASANKANGAS E;121216;3441523;7203573;564
10007;KURKELA;121348;3546180;6718185;935
10006;KOTOLA;121349;3542766;6723856;935
17766;TATTARAN KOULU;121374;3232970;6815079;531
3718;LÄNSI-TEISKO;121377;3325935;6853606;980
10351;VÄÄRÄKOSKI;121404;3347917;6938321;989
10340;ITÄ-PERÄNNE;121405;3347323;6934365;989
17127;LASSILA (KURU);121406;3310254;6895341;980
84371;SASSI;121429;3341614;6796600;908
110416;ROUKONMÄKI;121445;3340178;6800452;908
84430;PISPANTALLI-RUUMYLLY;121502;3337514;6800691;908
18434;VARSANHÄNTÄ TEOLLISUUSALUE;121509;3339628;6798120;908
5951;RUOKONEN;121510;3352684;6835152;562
84449;JUURAKONPERÄ;121516;3344597;6868775;702
6064;TORITTU;121533;3398707;6817097;576
8981;RUOTTALA TH;121607;3386898;7307968;241
7449;JAATILA;121687;3425650;7351037;698
15112;VALAJASKOSKI;121768;3434881;7372663;698
119316;SATTANEN VALTATIE 4;122005;3483775;7491610;758
121533;PETKULA TH;122038;3488490;7508547;758
15596;KAKSLAUTTANEN;122090;3513924;7583475;758
1477;LAPPONIA;122174;3499080;7653798;148
200105;TOHMO;122317;3515327;7407745;320
200106;TOHMO;122318;3515323;7407813;320
201680;ROUSUNPÄÄ;122545;3364591;7331930;851
26487;AAVASAKSATH;122659;3352464;7369094;976
9039;JUOKSENKI;122699;3361907;7390550;854
3259;ÄKÄSJOENSUU;122869;3358936;7488620;273
17102;KILPISJÄRVI;123007;3253151;7675002;047
122887;LUOTOMÄKI;123013;3372094;7308193;851
17593;YLIKYLÄ(ROVANIEMIMLK);123161;3441585;7382298;698
15617;VEITSIVUOMA;123310;3410424;7461475;261
3046;PAHTAJOKI;123316;3408883;7466594;261
124590;LAMPISJÄRVI (YLIPÄÄ TH);123868;3393816;7403993;854
7507;SONKA;123910;3424098;7394650;698
319;PALOJÄRVI;123981;3351077;7615349;047
7215;PETÄJÄJÄRVI(RANUA);123989;3489147;7306556;683
7206;KUUKASJÄRVI;124003;3497067;7300713;683
7199;KELANKYLÄ;124013;3501659;7295194;683
17976;KEMINMAA;124068;3387756;7302125;241
8972;KYLÄJOKI;124096;3376910;7306236;851
8962;KANTOJÄRVI;124328;3378507;7324821;851
10187;ETELÄPORTIMO;124392;3361086;7367578;976
87138;KARILA TH;124603;3379224;7506440;273
7223;SAARIHARJU;124641;3505941;7313718;683
43121;ISOKYLÄ KOULU;124806;3524851;7400241;320
87871;KARJALAISENNIEMI;124902;3554986;7350057;614
200065;NIEMELÄ;124937;3588969;7390723;732
200066;NIEMELÄ;124938;3588869;7390785;732
321;PELTOVUOMA;125081;3385165;7591933;047
15095;HETTA;125110;3362096;7592746;047
43863;KUOSKU;125227;3560377;7461459;742
7905;NOUSU;125241;3570576;7453241;742
43887;SAIJANLENKKI TH;125252;3579584;7446506;732
7756;KOTALA;125294;3587755;7437179;732
7775;TUOHISELKÄ;125302;3585220;7433402;732
17903;RAJAVARTIOASEMA (SALLA);125309;3585947;7430066;732
15983;UTSJOKI VALTAKUNNANRAJA;125355;3536649;7779312;890
4746;KANNELJÄRVENKANSANOPISTO;125412;3334243;6688491;444
16627;REKONPELTO, SAUKKOLA;125510;3333201;6700485;444
16616;SALOMAA;125515;3336638;6696299;444
15792;KOSKI;125516;3336798;6696081;444
200494;ASEMANVESITORNI;125552;3340635;6687774;444
87733;KAUKLAHTI TH;125575;3366135;6677592;049
2894;LAPINKYLÄ(KIRKKONUMMI);125602;3359000;6681806;257
17578;LAPINKYLÄ(KIRKKONUMMI);125607;3358175;6681536;257
8101;SIUNTIOKKTH;125653;3345156;6676732;755
1128;RISTIKIVI;125994;3371394;6723458;106
110108;YLENTOLA 2;126105;3387592;6729534;106
9137;LINJAMÄKI;126151;3392768;6715872;858
15847;MATTILA;126447;3406364;6721423;505
16105;KAIVOPUISTO(ASKOLA);127027;3428402;6709596;018
107900;KUNINKAANKYLÄ;127544;3469964;6719819;434
18755;KYLÄKOULU;127680;3323408;6690459;444
9854;LAUTTANSILTA;127824;3346800;6710655;927
2877;HEIKKILÄ(KIRKKONUMMI);127940;3358477;6670769;257
87735;NEULASKUJA;128009;3353086;6696503;927
36879;PUKKILANTIE (MÄNTSÄLÄ);129156;3413406;6720826;505
231;KASNÄSBY;129745;3243780;6655052;322
201377;MERI-HALIKON KOULU;129782;3276072;6697615;734
201729;JÄRÄINEN;129987;3225654;6728224;481
201072;ASEMAN TH. (MYNÄMÄKI);130027;3227436;6739716;503
201812;PYHE;130192;3219529;6737931;503
7049;SUURNIEMENTIE;130229;3198116;6783969;631
201494;REILA;130236;3196063;6782439;631
201488;ROHDAINEN;130268;3198694;6774254;631
201489;ROHDAINEN;130269;3198727;6774131;631
201059;TORLAHTI;130291;3198950;6766476;895
9399;PAPUMÄKI(NOUSIAINEN);130324;3238439;6732193;538
5698;VALPPERI (NOUSIAINEN);130430;3241190;6738029;538
200580;VALPPERI (NOUSIAINEN);130431;3241190;6738027;538
4128;SOUKAINEN (LAITILA);130534;3212391;6768078;400
15781;KOKEMÄKI URHEILUOPISTO TH;130679;3246004;6799833;271
201384;IRJANNE;130732;3219996;6803787;051
378;JÄRVENKULMA;130794;3225595;6796753;051
16168;SUORANTA (EURAJOKI);130796;3226233;6796556;051
374;LINNAMAA TH (HANKKILA);130811;3208727;6800770;051
200006;LINNAMAA TH (HANKKILA);130812;3208678;6800815;051
8824;KILLALA;130876;3264301;6724728;838
51676;AURA TH (TARVASJOKI);130911;3267460;6729182;838
5055;KAUNELA;131033;3279966;6730882;480
517;KUMIO;131145;3273774;6716870;734
200473;KALKKITIE;131216;3288497;6704846;734
17299;ANJALA(SALO);131225;3290084;6706018;734
201365;KUUSJOKI;131286;3292777;6718290;734
200133;KUUSJOEN KOULU;131287;3293133;6718650;734
201438;HAYO KOKEMÄKI;131501;3250504;6804726;271
201439;HAYO KOKEMÄKI;131502;3250508;6804888;271
200425;JAARA;131524;3263828;6822749;790
201706;KAUVATSA AS;131546;3261442;6808422;271
200451;FRIITALA;131611;3226767;6824403;886
5107;POHJANSAHA;131803;3213370;6861057;484
5106;PEIPPU;131809;3212432;6867298;484
200455;VARTSALA;132109;3279588;6698716;734
9010;PAATTINEN;132542;3247409;6729199;853
16049;VANHAINKODIN TH (LIETO);132638;3250442;6720809;423
6566;HEPOJOKI;132650;3256304;6714035;202
107345;VEIKKARIN KOULU;132651;3260394;6714636;577
5062;PRUNKILA;132657;3270885;6724705;480
201515;SAMPAA TH;132664;3283909;6715976;734
6310;HAALI;132666;3303507;6714310;734
104802;HENRIKIN KOULU;132746;3231264;6731331;538
200515;NUMMI (NOUSIAINEN);132749;3231002;6730935;538
111633;KODJALA;132817;3210203;6760947;400
201383;KURITTULA;132890;3281029;6761872;430
107348;JUVANTIE;132901;3282130;6756295;430
122201;JUVANTIE;132902;3282171;6756367;430
17492;VÄHÄ-SÄKYLÄ;133018;3249405;6779287;783
355;KIISKINMÄKI(EURA);133059;3240776;6787155;050
104806;AUVI;133175;3213995;6802143;051
6671;PINOMÄKI;133314;3221592;6827045;609
6662;LATTOMERI;133335;3221515;6821990;609
2305;KOUKUNKYLÄ;133629;3251471;6874810;214
9619;MÄNTLAHTI;133696;3519779;6711568;075
8073;KORVENKYLÄ (ANJALANKOSKI);133765;3483747;6732945;286
9464;PASINKYLÄ;133954;3502124;6760288;286
1739;RAUHA;134066;3591542;6786180;405
5442;NURMAA;134462;3481679;6798239;507
18086;PYLVÄNÄLÄ;134538;3478520;6875219;213
45686;HEINLAHTI;134881;3488138;6707520;624
115054;LAAJAKOSKI;134952;3491017;6717857;285
17163;PETKELE;135027;3507595;6714837;075
9610;KANNUSJÄRVI;135028;3510241;6731057;075
9612;KOLSILA;135060;3511519;6721749;075
15616;MERENLAHTI;135190;3556083;6778074;831
7542;SAVILAHTI(RUOKOLAHTI);135366;3589588;6796396;700
88079;HEINOLANTIE, KUORTTI;135481;3468077;6812579;588
17162;HIETAJÄRVI TH /JUVA);135610;3554091;6844726;178
7180;TUUSMÄKI TH;135651;3558881;6870840;178
7889;TANHUVAARA;135681;3609564;6857351;740
7873;MOINNIEMI;135700;3615052;6853323;740
15477;LAHDENKYLÄ(PUNKAHARJU);135730;3615689;6858909;740
5222;VEHMASKYLÄ;135797;3521724;6855470;491
19609;NAARAJÄRVIVANKILA;135846;3501335;6909454;593
10059;HURSKAALA;135870;3517456;6897797;593
1692;KOLMA;135876;3539578;6903327;171
5895;KUIVANTO;136197;3446306;6751775;560
17401;KÖYKKÖLÄ;136213;3447227;6747493;560
200720;RATULA TH;136243;3450195;6740298;560
23127;RINTAKOSKITH;136264;3274606;6821469;790
9533;MYLLYMAA(VAMMALA);136284;3276292;6816522;790
9539;SAMMALJOKI;136414;3292207;6797721;790
18866;VAHO TH;136542;3306101;6861623;143
200469;YPÄJÄNKYLÄNTIE;136792;3295332;6753838;981
87608;NUMMENKYLÄ;136952;3346895;6752732;109
7377;RIUTTA(RIIHIMÄKI);136993;3374638;6737170;694
24742;TALJALAN TH;137164;3341478;6781391;109
120267;KUUSLAHTI;137176;3356816;6767166;109
15363;VEHMAINEN TH;137228;3355039;6747070;109
4866;OURAJOKI TH;137232;3354267;6744247;433
87557;TOPENO;137242;3352750;6742679;433
117462;TERVAKOSKI 1;137284;3370686;6747042;165
1629;PUUHAMAA;137289;3369898;6746465;165
87494;KIVISILTA;137510;3418333;6771917;098
6611;ÄIJÄLÄ;137746;3315255;6814193;604
85605;METSÄKANSA TH(TIE3041) NIKKARINHANKO;137817;3333841;6799064;908
15144;PAROLANNUMMI, PAROLANNUMMENTIE;137864;3357213;6772201;082
634;RAHKOILA;137894;3359468;6776562;082
996;USKILA (HOLLOLA);138100;3414154;6771019;098
15800;KESKUSTIE (HÄMEENKOSKI);138117;3401058;6768778;283
56862;LAMMI TH , VALTATIE 12;138128;3391154;6774354;109
4167;SANKOLA;138157;3391343;6780866;109
17003;KIRKONKYLÄ;138202;3381241;6783655;109
9055;JUTTILAN KOULU;138212;3380018;6786868;109
23482;MUSTILATH;138230;3378139;6792093;109
17297;KUOHIJOKI TH;138241;3377367;6796722;109
5943;ORIVESIRASTH;138330;3360173;6840663;562
7577;MUROLE;138422;3339592;6861013;702
17743;HUHDANOJA TH;138644;3421899;6741488;560
10327;KIVINIEMI(ÄETSÄ);138714;3269382;6802248;790
10330;ÄETSÄ KESKUSTA, PÄÄTIE;138729;3269730;6805140;790
9521;KAUKOLA(VAMMALA);138785;3277782;6810350;790
15303;KAIPIO;138808;3287324;6841500;108
15174;JÄRVENKYLÄ;138809;3295645;6848774;108
1145;KYRÖSPOHJA;138827;3296798;6841258;108
124556;LOPPI KOULUKESKUS;139010;3360849;6736813;433
22809;RAUTIALA;139142;3316738;6804157;922
200058;TERVASUO TH;139150;3312318;6820260;536
1641;VIRALA;139372;3365473;6758174;165
7099;TAUSTI;139585;3352014;6808109;635
7096;PÄLKÄNE KK;139598;3354288;6805524;635
87310;BIOLOGINEN ASEMA;139707;3394261;6773343;109
945;ISOMYLLY;139719;3412226;6772097;098
87006;LAKEASUONTIE;140062;3449819;6793577;111
107994;VANHATIE 3;140066;3449373;6792910;111
104635;VANHATIE 50;140072;3449985;6793895;111
84836;JAKOKOSKI-SELKIE TIE;140474;3659762;6948610;167
104638;NIEMISJÄRVI(KUOPIO);140723;3513142;6985098;297
3882;HARMAASALO;141583;3611420;6958777;309
9705;HORONKYLÄ;142051;3462126;6974128;921
85698;KIVISUO;142863;3446119;6867063;172
8940;MATARA-AHO;142888;3448890;6894121;850
7688;KEKKILÄ;143210;3417528;6963437;729
3325;PÄIVÄKUNTA;143592;3442130;6876946;179
15225;ESIKUNTA(TIKKAKOSKI);143739;3428180;6922087;179
16783;HEINÄLAMPI;143782;3435804;6908536;179
4353;HIEKKAPOHJA;143834;3436713;6914676;179
16791;SALMELA(JYVÄSKYLÄMLK);143844;3435671;6918255;179
2438;ISOKYLÄ(KARSTULA);144042;3405152;6977844;226
6545;PENINKI;144085;3435455;7039646;601
86554;JYLHÄ;144134;3376189;7011907;584
3434;HEDEN;144160;3211182;6894246;287
15274;ÖMOSSA(NÄRPIÖ);144261;3207229;6959083;545
15271;NÄVERÅSEN;144285;3210579;6947818;545
15641;HUHTALA (ILMAJOKI);144368;3257822;6966274;145
1583;ALA-VALLI;144508;3292369;6935094;164
15643;KOSKENKORVASHELL;144614;3267513;6962618;145
4327;KOSKIKYLÄ;144814;3299012;6990352;408
121155;KITULANMÄKI;144851;3339795;6957625;010
121156;RITOLA(TÖYSÄ);144853;3340580;6959085;010
4316;ALA-HELLA;145105;3290334;7002669;408
5310;SÖDERUDDEN;145157;3205277;7034083;499
5883;OXKANGAR;145248;3260046;7029258;946
200101;ÖSTERBY;145332;3275951;7033247;893
4789;KARHI(LOHTAJA);145770;3325325;7102746;272
2358;KORVENKYLÄ (KANNUS);145809;3355425;7107983;217
906;PÖNTIÖ;145817;3342811;7114448;208
905;PAHKALA(HIMANKA);145828;3345561;7115967;208
16238;KIRKONKYLÄ, PORVARINTIE, KOULUKESKUS;146020;3229247;6941718;846
1395;KIIKERI;146240;3272910;6974398;145
18;SORVISTO (ALAHÄRMÄ);146489;3291953;7015666;233
9989;POKELA(VIMPELI);146504;3337784;7008134;934
81964;SINGSBYVÄGEN KAUP,RAJA;146525;3229886;7016123;905
18762;KUKKOLA;146619;3306237;7026573;233
9757;KALLIOJÄRVI(VETELI);146620;3341423;7027895;924
6499;KOLAM;146648;3320162;7057684;288
4796;UUSIKYLÄ(LOHTAJA);146818;3334497;7097620;272
9755;HEIKKILÄ(VETELI);146868;3339255;7043203;924
462;KUMISEVA;147107;3421315;7066745;069
7342;LEVONPERÄ;147117;3404728;7068968;691
5638;SILTALA (NIVALA);147270;3391652;7096625;535
5628;MÖNKÖ;147273;3391328;7097635;535
5631;PADINKI;147277;3391353;7099132;535
15377;ALANKO;147288;3411841;7080695;069
7925;JÄRVIKYLÄ;147466;3380858;7093253;746
100;TOLONEN;147537;3367783;7131771;009
5623;KARVOSPERÄ;147631;3409503;7087133;535
5637;SARJANKYLÄ;147660;3404887;7100942;535
70034;KORVENKYLÄ VERKAPERÄTH TIELLÄ 86;147805;3404652;7143589;678
200723;RUUKIN VASTAANOTTOKESKUS;147955;3405603;7172708;748
123092;KYLMÄLÄ KAUPPA;148028;3466343;7163696;494
15572;MUHOS RAJA;148168;3445480;7200799;564
16653;HUOVILA;148208;3449412;7193897;494
5247;PÄLLI;148231;3462228;7194503;494
121436;HAUTARANTA TH;148674;3602057;7331016;305
124039;RUUKINVAARA;148677;3604216;7333927;305
101542;MÄÄTTÄLÄNVAARA;148700;3613418;7335328;305
108086;MÄÄTTÄLÄNVAARA;148703;3614619;7336018;305
118339;JYRKÄNKOSKI;148713;3616880;7338816;305
8578;JYLHÄMÄ;148790;3489449;7163633;785
17146;MELALAHTI TH;148862;3532810;7147169;578
6124;MELALAHTI (PALTAMO);148864;3532256;7146351;578
6108;HAKASUO KOULU;148882;3524203;7144883;578
6131;PEHKOLANLAHTI TH;148892;3514817;7142201;578
8582;KAIHLANEN;148919;3508002;7165105;785
26919;RISTIJÄRVI, KESKUSKOULU;148959;3558250;7156844;697
17067;TIPAKSEN KOULU;149110;3585913;7105299;765
18626;HOT, KALAJOKI TH;149385;3346183;7130967;208
95;SATOMAA;149442;3379680;7122091;009
6996;PARHALAHTI;149457;3372319;7157420;625
27402;KIVIOJA;149523;3380908;7111113;977
5973;TÖRMÄPERÄ;149579;3393817;7128042;563
115536;LEHTOPÄÄN KOULU;149592;3398577;7131222;563
15416;KÄPYLÄ;149608;3407475;7137220;563
477;ETELÄLAHTI;149733;3420524;7108256;071
464;KUONA(HAAPAJÄRVI);149744;3430414;7071998;069
108222;YLIPÄÄ (RUUKKI-PAAVOLA);149944;3414430;7161002;748
8830;KOSKELA (TEMMES);150007;3438704;7168697;859
30381;TUPOS;150147;3428687;7197200;425
82244;TUPOS KOULUKESKUS;150151;3427678;7196656;425
16764;MURTO;150153;3436184;7194843;859
118378;OULUNTULLI E;150208;3430737;7205350;244
46444;VIRKKULA;150411;3424121;7250793;139
111219;MESKUSVAARAN TH;150503;3597834;7323873;305
3979;OUNAS;150583;3515866;7121768;205
2145;VUORESLAHTI;150600;3523417;7124723;205
7488;PEKKALA(ROVANIEMIMLK);150918;3493545;7362196;698
3026;NILIVAARA;150962;3424928;7517641;261
3011;KIISTALA(KITTILÄ);150974;3430480;7531728;261
8989;YLI-VOJAKKALA;151238;3367510;7319304;851
8971;KUUSIMAA;151258;3372587;7324760;851
20372;TÖRMÄ;151330;3392277;7313366;241
2600;KOSKENKYLÄ;151352;3395731;7320507;241
4024;LEVÄRANTA;151694;3517865;7413110;320
3010;KELONTEKEMÄ;151771;3441089;7491674;261
7207;LEPPIAHO;151832;3453436;7318648;683
9419;RANTOO;151896;3336638;6794178;908
102664;SUOLAVUORENTIE 20;151949;3568965;6775384;405
105182;PIENPÄLLINKATU 21;151996;3570271;6774470;405
87314;VIESTINTÄKESKUS, VALTAKATU;152030;3565690;6773057;405
118689;KARHUVUORENKATU 19 KESKUSTAAN;152197;3567465;6770908;405
118690;KARHUVUORENKATU 19 KESKUSTASTA;152198;3567513;6770951;405
84812;SEINÄJOEN LENTOASEMA;152279;3286451;6961327;145
18934;KANKAANPÄÄ KOULUKESKUS;152305;3257803;6864102;214
17958;RUNOSMÄKI (TURKU);152308;3240226;6718113;853
385;KÄMPPÄ;152342;3218357;6803709;051
84814;KELJONKANGAS;152361;3433149;6898788;179
3177;KOKEMÄKI RAS;152366;3248118;6803112;271
1904;SÄYNÄTSALOTH;152371;3432539;6898919;179
16314;IILIKEN AS,ALUE;152376;3283104;6703726;734
16995;LEMU OP;152386;3224679;6728176;481
649;HAUHONTAKA;152422;3368012;6781059;109
15354;VIHTOINEN TH;152442;3389885;6738747;086
16751;TERELÄ;152446;3423114;6995529;216
84858;RÖKSÄ;152469;3666826;6947760;167
15390;KYPÄRÄ;152482;3655702;6945330;167
85032;OIJÄRVI, SAMPOLA;152483;3452888;7282825;139
116108;KAIHUA TH. E;152493;3442632;7277594;139
105199;KAIHUA TH. P;152494;3442634;7277592;139
120870;PAAKKOLA E;152622;3427710;7248397;139
120871;PAAKKOLA P;152623;3427844;7248393;139
102703;RAUTASILTA E;152624;3427526;7248348;139
85426;SAVIHARJU E;152773;3439669;7216433;564
121754;MAIKKULA TH, KAINUUNTIE P;152869;3432371;7210044;564
119163;RIIHIKYLÄNTIE P;152990;3447944;7195043;494
84967;SELKÄMAA TH, E;153035;3427148;7193665;425
85133;MUHOS, KESKUSTA P;153102;3452464;7190347;494
82276;ALATEMMES KOULU;153174;3431098;7187784;425
17125;SARKINNEVA TH;153231;3286663;6884072;581
85690;VATIAN KOULU;153266;3441235;6933851;410
23843;HATTELMALA-KESKUS P;153904;3363558;6765737;109
200277;JAAKKOLA I;153951;3362023;6766410;109
117210;SAIRIO;154039;3363592;6769665;109
200267;HAKALANNIEMI LU;154046;3361621;6770202;109
23903;KANTOLANKATU;154118;3364082;6767629;109
17914;IISALMI TEOLLISUUSALUE;154246;3509623;7052397;140
15703;MAKKARALAHTI;154249;3511007;7051480;140
88170;LIPPUNIEMI;154255;3511933;7050507;140
17187;KANGASLAMPI (IISALMI);154275;3511093;7049420;140
124401;MEIJERIKATU IISALMI;154333;3509340;7051329;140
200328;KYLPYLÄ IMATRA;154444;3592883;6790389;153
1569;IMMOLA;154580;3601806;6794057;153
19448;KELJONKANGAS;154619;3433125;6898637;179
118211;TOURULA E;154761;3435852;6905369;179
87249;YLIOPISTO;154768;3433950;6903790;179
87245;KESKUSAMMATTIKOULU;154786;3434738;6905291;179
87246;KYLLÖNMÄKI;154868;3432959;6903621;179
200334;YLÄMYLLYJÄRVI;154944;3432414;6901774;179
1887;KILLERI;154953;3431156;6905064;179
200335;SEPPÄLÄ;154962;3437181;6906741;179
18012;L-PKS;155250;3388173;7295588;240
114128;AMMATTIOPISTO, KEMI;155356;3389577;7296687;240
201386;KOTEKO;155498;3496813;6705862;285
124492;LANGINKOSKI KK (LÄNSI);155520;3494933;6708463;285
87293;KAUNISNURMI;155829;3483192;6750976;286
3428;SUOMENKATU;155835;3483463;6750109;286
46042;NIIRALANKATU10;155925;3533952;6976810;297
16761;KUOPIO SOKOS;156216;3534682;6976635;297
16797;KUOPIO KAUPPAKATU;156220;3534646;6976634;297
87789;KUOPIO ANTTILA;156234;3534759;6976689;297
3872;TÄHTEE;156404;3480111;6756441;286
102206;PIENPÄLLINKATU 8;156543;3570256;6774472;405
116431;LENTOKENTÄNTIE 7;156553;3563348;6771425;405
102210;LAPPEENRANTA KESKUSPUISTO;156672;3564243;6772686;405
121803;KIISKINMÄKI (LAPPEENRANTA);156711;3572041;6775552;405
4462;LEMPOINEN (LEMPÄÄLÄ);156749;3325637;6803968;418
17631;KESKILOHJANTIE;156808;3338427;6684967;444
4772;PEIPONTIE;156810;3337237;6688349;444
17950;IHALA (RAISIO);157924;3235148;6716420;680
18133;PAHKAVUORI;158257;3288422;6703544;734
18132;MAHLAKANKARE (SALO);158294;3288956;6704663;734
200475;ALARINNE;158332;3289542;6704435;734
82565;SAIRAALA (SALO);158352;3286755;6702288;734
